userId,email,displayName,status,role,createdAt,avatarUrl,bio,coverUrl,lastOnlineAt,location,passwordHash,profileVisibility,updatedAt,school,major,cohort
U0462,user0462@example.com,Nguyễn Dũng My,active,moderator,2025-03-23T07:20:35,https://example.com/avatar/u0462.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0462.jpg,2026-03-17T09:41:55,Nha Trang,hash_u0462,public,2025-07-17T04:10:45,ĐH Duy Tân,Kinh doanh,45
U0463,user0463@example.com,Dương Trang Nam,active,member,2024-03-14T07:34:42,https://example.com/avatar/u0463.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0463.jpg,2024-09-06T14:11:44,Đà Lạt,hash_u0463,friends,2025-11-20T05:30:53,ĐH Kinh tế Đà Nẵng,Marketing,45
U0464,user0464@example.com,Hoàng Hà Vy,inactive,member,2025-08-19T06:34:10,https://example.com/avatar/u0464.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0464.jpg,2025-11-02T08:44:10,Quảng Nam,hash_u0464,public,2026-03-16T08:52:38,ĐH FPT,Kinh doanh,45
U0465,user0465@example.com,Huỳnh Trinh Phúc,active,member,2025-01-01T20:54:14,https://example.com/avatar/u0465.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0465.jpg,2025-01-25T13:55:56,TP.HCM,hash_u0465,public,2025-01-14T07:37:59,ĐH Kinh tế TP.HCM,Ngôn ngữ Anh,48
U0466,user0466@example.com,Phạm Nhật Phương,active,member,2024-03-30T22:57:13,https://example.com/avatar/u0466.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0466.jpg,2025-09-04T06:52:41,Nha Trang,hash_u0466,private,2024-09-29T16:00:02,ĐH Kinh tế TP.HCM,Phân tích dữ liệu,46
U0467,user0467@example.com,Hoàng Linh Nhi,active,member,2025-10-08T21:15:08,https://example.com/avatar/u0467.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0467.jpg,2025-12-20T10:51:42,Huế,hash_u0467,public,2025-11-12T15:59:13,ĐH Kinh tế Đà Nẵng,Ngôn ngữ Anh,45
U0468,user0468@example.com,Dương Hiếu Tâm,active,member,2026-01-03T16:02:36,https://example.com/avatar/u0468.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0468.jpg,2026-01-21T04:09:39,Quảng Nam,hash_u0468,public,2026-03-30T16:10:38,ĐH Kinh tế TP.HCM,CNTT,45
U0469,user0469@example.com,Huỳnh Lan Khoa,active,member,2024-01-12T17:56:31,https://example.com/avatar/u0469.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0469.jpg,2025-09-30T07:57:31,Huế,hash_u0469,public,2025-03-13T18:53:11,ĐH FPT,Thương mại điện tử,47
U0470,user0470@example.com,Hoàng Vy Thảo,active,member,2026-02-13T04:33:14,https://example.com/avatar/u0470.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0470.jpg,2026-03-24T13:19:38,Đà Nẵng,hash_u0470,public,2026-02-23T11:41:22,ĐH Kinh tế TP.HCM,Phân tích dữ liệu,47
U0471,user0471@example.com,Phạm Tâm Tuấn,pending,member,2024-10-26T05:55:45,https://example.com/avatar/u0471.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0471.jpg,2025-06-22T17:37:49,Đà Lạt,hash_u0471,public,2025-10-18T22:06:29,ĐH Bách Khoa Đà Nẵng,Kinh doanh,46
U0472,user0472@example.com,Đỗ Thảo Tú,active,member,2024-02-29T09:51:48,https://example.com/avatar/u0472.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0472.jpg,2024-04-09T03:35:00,Đà Nẵng,hash_u0472,public,2025-04-29T03:35:45,ĐH Kinh tế Đà Nẵng,Thiết kế,47
U0473,user0473@example.com,Võ Tâm Thảo,active,member,2026-03-01T19:47:00,https://example.com/avatar/u0473.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0473.jpg,2026-03-05T22:35:38,Nha Trang,hash_u0473,public,2026-03-22T17:21:41,ĐH Bách Khoa Hà Nội,Thiết kế,48
U0474,user0474@example.com,Lê Hà Phương,inactive,member,2024-04-24T23:58:17,https://example.com/avatar/u0474.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0474.jpg,2024-05-26T05:16:20,Cần Thơ,hash_u0474,public,2024-07-16T14:26:02,ĐH Kinh tế Đà Nẵng,Tài chính,47
U0475,user0475@example.com,Dương Nam Tâm,active,mentor,2025-02-22T09:24:21,https://example.com/avatar/u0475.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0475.jpg,2025-04-29T23:22:19,Nha Trang,hash_u0475,public,2025-08-17T06:08:57,ĐH Kinh tế TP.HCM,Marketing,46
U0476,user0476@example.com,Lê Dũng Minh,active,member,2024-01-30T08:00:52,https://example.com/avatar/u0476.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0476.jpg,2025-08-11T21:32:08,Cần Thơ,hash_u0476,friends,2024-08-23T14:15:04,ĐH FPT,Marketing,49
U0477,user0477@example.com,Vũ Uyên Vy,active,member,2025-11-15T08:01:50,https://example.com/avatar/u0477.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0477.jpg,2025-12-02T08:27:24,Quảng Nam,hash_u0477,public,2026-03-14T15:18:23,ĐH Bách Khoa Đà Nẵng,CNTT,49
U0478,user0478@example.com,Phạm Nhi An,active,member,2024-12-03T01:51:35,https://example.com/avatar/u0478.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0478.jpg,2025-12-10T14:07:57,Hà Nội,hash_u0478,public,2025-01-09T08:00:17,ĐH Kinh tế TP.HCM,Marketing,47
U0479,user0479@example.com,Đặng Hân Phương,active,member,2024-01-24T16:23:46,https://example.com/avatar/u0479.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0479.jpg,2025-08-11T15:04:03,Đà Nẵng,hash_u0479,public,2025-01-26T01:49:17,ĐH FPT,Marketing,45
U0480,user0480@example.com,Bùi Tâm Tuấn,pending,member,2026-02-05T11:29:46,https://example.com/avatar/u0480.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0480.jpg,2026-03-27T19:00:29,Quảng Nam,hash_u0480,public,2026-04-01T22:45:42,ĐH Bách Khoa Hà Nội,Ngôn ngữ Anh,45
U0481,user0481@example.com,Đỗ Giang Hiếu,inactive,member,2024-03-16T04:13:48,https://example.com/avatar/u0481.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0481.jpg,2024-09-11T11:07:51,Đà Lạt,hash_u0481,friends,2024-09-22T17:28:26,ĐH FPT,Tài chính,48
U0482,user0482@example.com,Hoàng Khánh Hòa,active,member,2025-02-01T06:19:17,https://example.com/avatar/u0482.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0482.jpg,2026-01-09T17:13:13,Cần Thơ,hash_u0482,public,2025-08-03T21:12:43,ĐH Duy Tân,Marketing,46
U0483,user0483@example.com,Vũ Tuấn Thảo,active,member,2024-08-05T10:38:53,https://example.com/avatar/u0483.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0483.jpg,2024-09-28T23:37:33,Hà Nội,hash_u0483,public,2025-08-03T08:36:10,ĐH FPT,Marketing,49
U0484,user0484@example.com,Huỳnh Uyên Minh,active,member,2026-03-04T02:37:35,https://example.com/avatar/u0484.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0484.jpg,2026-03-06T12:45:55,TP.HCM,hash_u0484,public,2026-03-22T18:44:53,ĐH FPT,Marketing,47
U0485,user0485@example.com,Ngô My Bảo,active,member,2024-08-27T06:42:27,https://example.com/avatar/u0485.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0485.jpg,2024-10-10T20:57:38,Hà Nội,hash_u0485,public,2024-09-24T02:09:13,ĐH Bách Khoa Đà Nẵng,Tài chính,49
U0486,user0486@example.com,Ngô Nam Quỳnh,active,mentor,2026-03-18T08:24:13,https://example.com/avatar/u0486.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0486.jpg,2026-03-29T04:01:33,Đà Nẵng,hash_u0486,public,2026-03-18T14:06:27,ĐH FPT,Thiết kế,48
U0487,user0487@example.com,Dương Nhật Phương,active,member,2025-09-04T18:43:53,https://example.com/avatar/u0487.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0487.jpg,2026-02-20T18:16:31,Quảng Nam,hash_u0487,private,2025-12-07T21:35:27,ĐH Duy Tân,Marketing,45
U0488,user0488@example.com,Phan Đạt Bình,active,member,2024-11-15T16:52:33,https://example.com/avatar/u0488.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0488.jpg,2025-10-11T01:58:56,Cần Thơ,hash_u0488,public,2024-11-22T09:15:04,ĐH FPT,Thương mại điện tử,48
U0489,user0489@example.com,Hồ Nhật Hà,active,member,2024-04-19T14:17:29,https://example.com/avatar/u0489.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0489.jpg,2025-11-21T20:39:44,TP.HCM,hash_u0489,public,2024-09-02T12:22:44,ĐH Kinh tế TP.HCM,CNTT,46
U0490,user0490@example.com,Phan Đạt Long,active,member,2024-08-31T16:12:50,https://example.com/avatar/u0490.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0490.jpg,2025-06-01T18:36:25,Nha Trang,hash_u0490,public,2025-05-26T15:59:53,ĐH Bách Khoa Đà Nẵng,CNTT,48
U0491,user0491@example.com,Nguyễn Tuấn Nhi,inactive,member,2026-03-06T14:18:48,https://example.com/avatar/u0491.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0491.jpg,2026-03-07T22:31:52,Đà Lạt,hash_u0491,friends,2026-03-28T13:52:18,ĐH Bách Khoa Đà Nẵng,Kinh doanh,48
U0492,user0492@example.com,Đỗ Nhi Phúc,active,member,2024-01-31T06:25:48,https://example.com/avatar/u0492.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0492.jpg,2025-03-12T16:28:52,Đà Nẵng,hash_u0492,public,2024-12-12T16:35:05,ĐH Kinh tế TP.HCM,Thương mại điện tử,49
U0493,user0493@example.com,Huỳnh Hiếu Giang,active,member,2026-02-25T14:39:59,https://example.com/avatar/u0493.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0493.jpg,2026-03-15T02:24:44,TP.HCM,hash_u0493,public,2026-03-14T08:12:54,ĐH Kinh tế TP.HCM,Thiết kế,46
U0494,user0494@example.com,Vũ Quỳnh Tuấn,active,member,2025-02-14T20:11:54,https://example.com/avatar/u0494.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0494.jpg,2025-11-23T10:42:06,Đà Lạt,hash_u0494,public,2025-10-14T10:30:37,ĐH Bách Khoa Hà Nội,Thương mại điện tử,47
U0495,user0495@example.com,Hồ Vân Lan,active,member,2024-08-16T17:55:46,https://example.com/avatar/u0495.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0495.jpg,2025-09-16T10:51:33,Hà Nội,hash_u0495,friends,2025-11-04T05:06:57,ĐH Kinh tế Đà Nẵng,Kinh doanh,48
U0496,user0496@example.com,Vũ Nhật My,active,member,2025-03-26T14:57:59,https://example.com/avatar/u0496.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0496.jpg,2025-08-06T20:29:09,Đà Nẵng,hash_u0496,friends,2026-04-01T16:24:57,ĐH Duy Tân,Kinh doanh,45
U0497,user0497@example.com,Huỳnh Tú Hòa,active,admin,2024-04-07T22:18:48,https://example.com/avatar/u0497.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0497.jpg,2024-10-11T14:24:28,Quảng Nam,hash_u0497,public,2024-09-17T04:21:10,ĐH Duy Tân,CNTT,49
U0498,user0498@example.com,Đặng Hân Dũng,inactive,member,2025-10-08T10:44:14,https://example.com/avatar/u0498.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0498.jpg,2026-02-18T02:12:54,Hà Nội,hash_u0498,public,2026-03-26T09:39:35,ĐH Bách Khoa Đà Nẵng,Kinh doanh,45
U0499,user0499@example.com,Ngô Mai Sơn,active,member,2025-08-12T07:48:10,https://example.com/avatar/u0499.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0499.jpg,2026-02-05T14:00:06,Cần Thơ,hash_u0499,friends,2026-01-24T01:37:06,ĐH FPT,Kinh doanh,46
U0500,user0500@example.com,Trần Long Tuấn,active,member,2025-09-14T09:00:29,https://example.com/avatar/u0500.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0500.jpg,2026-02-27T23:45:26,Quảng Nam,hash_u0500,public,2025-09-15T16:33:45,ĐH FPT,Tài chính,48
U0501,user0501@example.com,Huỳnh My Khánh,active,member,2025-09-28T22:16:59,https://example.com/avatar/u0501.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0501.jpg,2025-12-17T06:33:50,Đà Nẵng,hash_u0501,friends,2025-10-24T11:04:36,ĐH FPT,Ngôn ngữ Anh,49
U0502,user0502@example.com,Trần Hà Quang,active,member,2024-11-21T03:14:24,https://example.com/avatar/u0502.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0502.jpg,2025-06-24T19:00:49,Quảng Nam,hash_u0502,public,2025-12-09T20:49:33,ĐH FPT,Marketing,48
U0503,user0503@example.com,Dương Hiếu Nhật,active,member,2026-02-01T11:11:22,https://example.com/avatar/u0503.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0503.jpg,2026-03-04T20:46:34,Nha Trang,hash_u0503,public,2026-02-18T02:39:48,ĐH Kinh tế Đà Nẵng,Thương mại điện tử,47
U0504,user0504@example.com,Dương Trang Long,active,member,2024-03-09T11:43:26,https://example.com/avatar/u0504.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0504.jpg,2024-12-28T08:05:05,Huế,hash_u0504,public,2025-04-18T10:16:56,ĐH Kinh tế TP.HCM,Marketing,49
U0505,user0505@example.com,Võ Nhật Bảo,active,member,2025-09-04T12:45:18,https://example.com/avatar/u0505.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0505.jpg,2025-09-10T08:56:35,Đà Lạt,hash_u0505,public,2025-10-08T01:05:30,ĐH Bách Khoa Hà Nội,Ngôn ngữ Anh,45
U0506,user0506@example.com,Đỗ Dũng Sơn,active,member,2026-02-21T21:56:03,https://example.com/avatar/u0506.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0506.jpg,2026-03-19T07:55:43,Nha Trang,hash_u0506,public,2026-02-23T18:39:47,ĐH Bách Khoa Đà Nẵng,Thiết kế,46
U0507,user0507@example.com,Hồ Nhi Khoa,active,member,2026-02-17T18:54:08,https://example.com/avatar/u0507.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0507.jpg,2026-03-20T15:33:40,Huế,hash_u0507,public,2026-03-23T16:01:14,ĐH Kinh tế TP.HCM,Kinh doanh,47
U0508,user0508@example.com,Võ Nhi Long,active,member,2025-01-02T17:14:25,https://example.com/avatar/u0508.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0508.jpg,2025-07-15T02:02:01,Nha Trang,hash_u0508,public,2025-03-10T06:55:43,ĐH FPT,Ngôn ngữ Anh,48
U0509,user0509@example.com,Trần Sơn Bảo,active,member,2025-04-21T00:33:05,https://example.com/avatar/u0509.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0509.jpg,2025-09-04T14:12:45,Nha Trang,hash_u0509,friends,2025-10-17T13:03:56,ĐH Duy Tân,Tài chính,48
U0510,user0510@example.com,Ngô Lan Khánh,active,member,2025-01-27T08:18:27,https://example.com/avatar/u0510.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0510.jpg,2026-03-19T05:23:08,Nha Trang,hash_u0510,public,2025-08-11T23:38:36,ĐH Bách Khoa Hà Nội,Kinh doanh,46
U0511,user0511@example.com,Võ Sơn Hòa,active,member,2024-03-30T13:24:15,https://example.com/avatar/u0511.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0511.jpg,2024-10-28T15:42:37,Quảng Nam,hash_u0511,public,2024-12-26T05:50:13,ĐH Bách Khoa Hà Nội,Tài chính,48
U0512,user0512@example.com,Nguyễn Khánh Khánh,active,member,2024-02-09T16:13:10,https://example.com/avatar/u0512.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0512.jpg,2026-01-05T04:04:24,Hà Nội,hash_u0512,public,2026-01-09T05:37:18,ĐH Kinh tế Đà Nẵng,Tài chính,47
U0513,user0513@example.com,Trần Chi Trinh,active,member,2026-03-06T09:07:18,https://example.com/avatar/u0513.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0513.jpg,2026-03-27T03:31:39,Nha Trang,hash_u0513,friends,2026-03-30T07:23:43,ĐH FPT,Marketing,48
U0514,user0514@example.com,Bùi Tuấn Khánh,active,member,2024-03-13T13:25:30,https://example.com/avatar/u0514.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0514.jpg,2025-06-23T21:02:25,Đà Nẵng,hash_u0514,public,2025-06-24T18:16:49,ĐH FPT,Ngôn ngữ Anh,48
U0515,user0515@example.com,Đỗ Ngân Hà,active,member,2025-07-26T05:30:18,https://example.com/avatar/u0515.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0515.jpg,2026-02-10T01:16:43,Hà Nội,hash_u0515,public,2025-12-16T01:45:10,ĐH Kinh tế TP.HCM,Marketing,49
U0516,user0516@example.com,Võ Khoa Dũng,active,member,2025-08-30T06:50:26,https://example.com/avatar/u0516.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0516.jpg,2025-09-03T07:00:03,Huế,hash_u0516,friends,2025-12-16T04:30:57,ĐH Kinh tế TP.HCM,Marketing,49
U0517,user0517@example.com,Vũ Hà Đạt,active,member,2024-11-21T06:05:34,https://example.com/avatar/u0517.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0517.jpg,2026-01-23T09:36:31,Cần Thơ,hash_u0517,public,2024-12-13T14:20:19,ĐH Bách Khoa Đà Nẵng,Ngôn ngữ Anh,47
U0518,user0518@example.com,Trần Hòa Hân,active,member,2024-08-19T02:06:22,https://example.com/avatar/u0518.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0518.jpg,2025-11-16T01:21:12,Đà Nẵng,hash_u0518,public,2024-12-05T00:30:53,ĐH Kinh tế Đà Nẵng,Marketing,47
U0519,user0519@example.com,Lê Bình Dũng,inactive,member,2024-11-11T15:56:59,https://example.com/avatar/u0519.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0519.jpg,2025-06-08T16:10:50,Huế,hash_u0519,public,2025-04-22T16:47:23,ĐH Duy Tân,Thiết kế,49
U0520,user0520@example.com,Đặng My Vy,active,member,2026-02-07T01:07:18,https://example.com/avatar/u0520.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0520.jpg,2026-02-24T05:00:37,Huế,hash_u0520,public,2026-02-21T13:32:49,ĐH Bách Khoa Hà Nội,Tài chính,47
U0521,user0521@example.com,Võ Nhi Hân,active,mentor,2025-09-09T07:52:58,https://example.com/avatar/u0521.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0521.jpg,2025-10-05T00:34:42,Huế,hash_u0521,friends,2026-01-20T15:43:32,ĐH Bách Khoa Hà Nội,Kinh doanh,46
U0522,user0522@example.com,Huỳnh Đạt Lan,inactive,member,2025-03-11T00:29:29,https://example.com/avatar/u0522.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0522.jpg,2026-02-26T17:04:35,Quảng Nam,hash_u0522,public,2025-08-21T23:40:20,ĐH FPT,Kinh doanh,46
U0523,user0523@example.com,Nguyễn Dũng Vân,active,mentor,2025-04-28T19:25:02,https://example.com/avatar/u0523.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0523.jpg,2025-09-04T08:35:04,Quảng Nam,hash_u0523,public,2026-02-06T16:20:57,ĐH Duy Tân,Thiết kế,46
U0524,user0524@example.com,Đỗ Đạt Khoa,pending,member,2024-08-31T10:47:20,https://example.com/avatar/u0524.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0524.jpg,2024-11-10T14:13:37,Cần Thơ,hash_u0524,public,2025-04-17T03:17:08,ĐH Kinh tế Đà Nẵng,Tài chính,47
U0525,user0525@example.com,Bùi Nam Tuấn,active,member,2024-07-18T04:58:34,https://example.com/avatar/u0525.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0525.jpg,2025-02-15T22:59:00,Đà Nẵng,hash_u0525,public,2026-03-22T09:14:44,ĐH FPT,Ngôn ngữ Anh,48
U0526,user0526@example.com,Nguyễn An Linh,active,admin,2025-03-25T18:47:06,https://example.com/avatar/u0526.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0526.jpg,2025-09-23T18:25:48,Hà Nội,hash_u0526,public,2025-12-09T23:58:58,ĐH FPT,Tài chính,45
U0527,user0527@example.com,Dương Tuấn Hòa,active,member,2026-02-25T09:20:00,https://example.com/avatar/u0527.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0527.jpg,2026-03-18T18:39:08,Đà Nẵng,hash_u0527,public,2026-03-10T18:38:00,ĐH FPT,Ngôn ngữ Anh,48
U0528,user0528@example.com,Huỳnh Long Tuấn,active,member,2024-06-28T11:16:30,https://example.com/avatar/u0528.jpg,"Thích đọc sách, chia sẻ kiến thức.",https://example.com/cover/u0528.jpg,2024-12-26T02:17:29,Quảng Nam,hash_u0528,friends,2024-07-11T04:18:10,ĐH Kinh tế TP.HCM,Phân tích dữ liệu,46
U0529,user0529@example.com,Phạm Vy Sơn,active,moderator,2026-03-26T08:46:57,https://example.com/avatar/u0529.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0529.jpg,2026-03-27T17:51:49,Nha Trang,hash_u0529,public,2026-03-31T00:38:14,ĐH Kinh tế Đà Nẵng,Phân tích dữ liệu,49
U0530,user0530@example.com,Phạm Khoa Phúc,active,member,2024-02-23T04:31:08,https://example.com/avatar/u0530.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0530.jpg,2024-04-13T04:42:37,Huế,hash_u0530,friends,2024-05-31T18:43:36,ĐH Duy Tân,Thiết kế,45
U0531,user0531@example.com,Đỗ Đạt Tâm,inactive,member,2025-07-04T18:38:39,https://example.com/avatar/u0531.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0531.jpg,2025-07-05T07:22:04,Đà Lạt,hash_u0531,public,2026-03-01T06:11:08,ĐH FPT,CNTT,45
U0532,user0532@example.com,Bùi Bảo Uyên,active,member,2024-10-19T15:26:43,https://example.com/avatar/u0532.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0532.jpg,2026-01-30T10:52:40,Cần Thơ,hash_u0532,public,2025-11-25T09:43:09,ĐH Kinh tế Đà Nẵng,Thương mại điện tử,48
U0533,user0533@example.com,Phạm Quang Hà,active,member,2026-03-12T03:03:22,https://example.com/avatar/u0533.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0533.jpg,2026-03-26T11:47:30,Hà Nội,hash_u0533,public,2026-03-16T19:51:27,ĐH Bách Khoa Đà Nẵng,Thiết kế,45
U0534,user0534@example.com,Nguyễn Vân Tú,active,member,2025-04-24T11:50:13,https://example.com/avatar/u0534.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0534.jpg,2025-08-16T23:31:26,Đà Nẵng,hash_u0534,friends,2025-11-24T23:28:30,ĐH Duy Tân,Phân tích dữ liệu,47
U0535,user0535@example.com,Võ My Giang,active,member,2025-09-10T05:37:30,https://example.com/avatar/u0535.jpg,Thích khám phá cộng đồng mới.,https://example.com/cover/u0535.jpg,2026-01-06T04:15:09,Hà Nội,hash_u0535,friends,2026-01-15T15:11:22,ĐH Bách Khoa Đà Nẵng,CNTT,46
U0536,user0536@example.com,Nguyễn Tuấn Dũng,active,mentor,2025-05-09T05:12:55,https://example.com/avatar/u0536.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0536.jpg,2025-06-11T14:10:09,Đà Lạt,hash_u0536,public,2025-09-27T17:58:04,ĐH Bách Khoa Đà Nẵng,Thiết kế,49
U0537,user0537@example.com,Hồ Trinh Minh,active,member,2025-01-01T23:48:19,https://example.com/avatar/u0537.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0537.jpg,2025-07-15T18:22:31,Nha Trang,hash_u0537,public,2025-08-01T04:35:41,ĐH Bách Khoa Hà Nội,Ngôn ngữ Anh,47
U0538,user0538@example.com,Đặng Long Hân,active,member,2024-01-11T06:29:48,https://example.com/avatar/u0538.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0538.jpg,2025-05-06T12:13:26,Cần Thơ,hash_u0538,public,2025-08-12T05:55:40,ĐH Kinh tế Đà Nẵng,Marketing,48
U0539,user0539@example.com,Đỗ Tâm Tuấn,active,member,2024-07-15T23:06:11,https://example.com/avatar/u0539.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0539.jpg,2024-08-22T18:27:53,Quảng Nam,hash_u0539,public,2025-11-26T02:24:17,ĐH Duy Tân,Marketing,49
U0540,user0540@example.com,Hồ Khánh Khánh,active,member,2024-09-06T22:45:10,https://example.com/avatar/u0540.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0540.jpg,2025-04-05T22:08:32,Đà Nẵng,hash_u0540,public,2025-03-22T02:10:23,ĐH Bách Khoa Đà Nẵng,Thương mại điện tử,49
U0541,user0541@example.com,Ngô Hiếu Dũng,active,member,2024-10-05T08:46:58,https://example.com/avatar/u0541.jpg,"Quan tâm marketing, data và vận hành.",https://example.com/cover/u0541.jpg,2025-09-18T13:35:59,Nha Trang,hash_u0541,public,2026-03-20T04:33:15,ĐH Kinh tế Đà Nẵng,Ngôn ngữ Anh,47
U0542,user0542@example.com,Ngô Nhi Khoa,active,member,2026-02-25T16:52:21,https://example.com/avatar/u0542.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0542.jpg,2026-03-13T17:16:12,Huế,hash_u0542,public,2026-03-03T10:10:55,ĐH Bách Khoa Đà Nẵng,Ngôn ngữ Anh,49
U0543,user0543@example.com,Phạm My Vân,active,member,2025-10-15T03:31:17,https://example.com/avatar/u0543.jpg,Thích học hỏi và kết nối.,https://example.com/cover/u0543.jpg,2025-12-21T17:22:45,Hà Nội,hash_u0543,public,2025-12-17T14:31:12,ĐH Bách Khoa Đà Nẵng,Ngôn ngữ Anh,47
U0544,user0544@example.com,Vũ Long Nhi,active,member,2024-02-05T20:06:17,https://example.com/avatar/u0544.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0544.jpg,2024-07-10T08:26:53,Cần Thơ,hash_u0544,friends,2024-02-29T04:10:46,ĐH Kinh tế Đà Nẵng,Ngôn ngữ Anh,49
U0545,user0545@example.com,Phạm Linh Long,active,member,2026-02-16T10:41:33,https://example.com/avatar/u0545.jpg,Yêu thích làm việc nhóm.,https://example.com/cover/u0545.jpg,2026-03-25T10:55:56,Huế,hash_u0545,public,2026-02-20T22:47:41,ĐH Kinh tế Đà Nẵng,Phân tích dữ liệu,48
U0546,user0546@example.com,Phạm Sơn Sơn,active,member,2026-03-30T15:34:34,https://example.com/avatar/u0546.jpg,Đam mê công nghệ và sản phẩm số.,https://example.com/cover/u0546.jpg,2026-04-01T16:26:28,Huế,hash_u0546,public,2026-04-01T22:52:20,ĐH Kinh tế TP.HCM,Marketing,48
