userId,email,displayName,interests,school,major,cohort,role,status,profileVisibility
9a66ac17-7032-5265-a678-2d4f6b06564d,fb_1127@facebook-combined.local,Võ Tuấn Dũng,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Kiến trúc TP.HCM,Quản lý xây dựng,K42,USER,ACTIVE,PUBLIC
9a837c2e-7fed-5121-a646-4b8e31bb7ac7,fb_1000@facebook-combined.local,Nguyễn Minh Dũng,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Kinh tế TP.HCM,Kế toán,K30,USER,ACTIVE,PUBLIC
9a9eb446-e62f-503b-9a1d-b48794323af2,fb_3922@facebook-combined.local,Lê Gia Linh,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Duy Tân,Hướng dẫn du lịch,K38,USER,ACTIVE,PUBLIC
9aa062a2-e148-5bc9-9cdd-ca008b892bbd,fb_113@facebook-combined.local,Dương Quang An,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Y Dược TP.HCM,Dược học,K35,USER,ACTIVE,PUBLIC
9aa51e98-9909-5e40-87a4-e87c1afa1924,fb_800@facebook-combined.local,Nguyễn Tuấn Châu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Văn Lang,Digital Marketing,K31,USER,ACTIVE,PUBLIC
9aa65372-e6ef-55a3-9fb7-b606d3b687ca,fb_3403@facebook-combined.local,Phạm Khánh Hương,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Tài nguyên và Môi trường TP.HCM,Biến đổi khí hậu,K37,USER,ACTIVE,PUBLIC
9ac3d0ae-871e-5222-ba27-e902e6a8ec16,fb_1444@facebook-combined.local,Hoàng Tuấn Duy,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Học viện Công nghệ Bưu chính Viễn thông,Hệ thống thông tin,K40,USER,ACTIVE,PUBLIC
9acc5986-dc6e-5f63-bc22-e27abe0ec2ea,fb_3833@facebook-combined.local,Dương Phúc Khang,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Ngoại ngữ - ĐHQGHN,Ngôn ngữ Nhật,K34,USER,ACTIVE,PUBLIC
9ae95664-06b3-5340-ba33-40c6608ae2df,fb_785@facebook-combined.local,Huỳnh Ngọc Châu,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Cần Thơ,Công nghệ thực phẩm,K43,USER,ACTIVE,PUBLIC
9aecdde7-bde5-5b52-84da-518003a117ad,fb_150@facebook-combined.local,Đỗ Ngọc An,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kinh tế TP.HCM,Kế toán,K32,USER,ACTIVE,PUBLIC
9af969a0-eb5e-5f25-a593-b1c6bda71ac7,fb_2889@facebook-combined.local,Bùi Văn Huy,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Hà Nội,Ngôn ngữ Anh,K39,USER,ACTIVE,PUBLIC
9afaf2b8-6c4a-5455-8d84-243f85578385,fb_3703@facebook-combined.local,Phạm Hữu Khang,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Y tế Công cộng,Y tế công cộng,K33,USER,ACTIVE,PUBLIC
9b0421f8-9624-5385-86ac-c63cb28aef2c,fb_2413@facebook-combined.local,Dương Tuấn Hải,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Kinh tế TP.HCM,Quản trị khách sạn,K35,USER,ACTIVE,PUBLIC
9b11132f-e145-5d7e-bcfd-5e95fca6bca3,fb_1555@facebook-combined.local,Mai Đức Duy,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Kinh tế Quốc dân,Kinh tế,K40,USER,ACTIVE,PUBLIC
9b179075-2007-5f89-836c-38909d1a271c,fb_3236@facebook-combined.local,Đinh Thị Hương,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Điều dưỡng Nam Định,Điều dưỡng,K32,USER,ACTIVE,PUBLIC
9b1dc807-656a-5fc8-8d10-ef90fe83f63b,fb_2050@facebook-combined.local,Đỗ Thanh Hà,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Y Hà Nội,Y khoa,K41,USER,ACTIVE,PUBLIC
9b2787a4-b032-5a8c-8ab5-ba33ad5ddb46,fb_206@facebook-combined.local,Vũ Khánh An,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Nông Lâm Huế,Bảo vệ thực vật,K40,USER,ACTIVE,PUBLIC
9b29972c-d3c4-5fd8-87e4-96112af3f26f,fb_2310@facebook-combined.local,Đỗ Hoài Hải,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Thương mại,Kinh doanh quốc tế,K42,USER,ACTIVE,PUBLIC
9b433b9e-229d-563f-9316-e8f8bc737a24,fb_2965@facebook-combined.local,Huỳnh Gia Huy,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Kiến trúc Hà Nội,Kiến trúc,K44,USER,ACTIVE,PUBLIC
9b56b6be-9e91-5f83-85fe-8ac70591b9b1,fb_3031@facebook-combined.local,Hồ Ngọc Huy,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K34,USER,ACTIVE,PUBLIC
9b97ec42-1417-522d-94b5-03325646114a,fb_2307@facebook-combined.local,Võ Hoài Hải,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Sư phạm Hà Nội,Sư phạm,K36,USER,ACTIVE,PUBLIC
9ba9237e-17fd-5bca-b81d-9aefc04e4b64,fb_3241@facebook-combined.local,Trần Minh Hương,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Kiến trúc Hà Nội,Kiến trúc,K30,USER,ACTIVE,PUBLIC
9bac71e3-af97-5849-a1ad-59e51ff81146,fb_133@facebook-combined.local,Dương Thanh An,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Kinh tế TP.HCM,Quản trị khách sạn,K33,USER,ACTIVE,PUBLIC
9bc1f100-0491-5ae8-8f3d-0710804f0f0f,fb_1644@facebook-combined.local,Hoàng Minh Giang,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Học viện Công nghệ Bưu chính Viễn thông,Hệ thống thông tin,K37,USER,ACTIVE,PUBLIC
9be2f3d5-1c49-5509-927d-7ad004261cc8,fb_1911@facebook-combined.local,Hồ Phúc Giang,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Ngoại ngữ - ĐHQGHN,Ngôn ngữ Nhật,K42,USER,ACTIVE,PUBLIC
9c06a73a-1c96-5a1b-8727-e005ef6c3501,fb_2606@facebook-combined.local,Vũ Minh Hiếu,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Luật Hà Nội,Luật kinh tế,K30,USER,ACTIVE,PUBLIC
9c0776f2-fe97-5733-9fdd-a8df657695b8,fb_1049@facebook-combined.local,Bùi Gia Dũng,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Thương mại,Kinh doanh quốc tế,K36,USER,ACTIVE,PUBLIC
9c288a24-65dc-5e97-b532-9186810a4902,fb_587@facebook-combined.local,Võ Đức Bình,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Tài nguyên và Môi trường TP.HCM,Biến đổi khí hậu,K43,USER,ACTIVE,PUBLIC
9c3a2121-5d87-55ac-8de6-beeff4bb4bef,fb_276@facebook-combined.local,Đinh Đức An,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Kinh tế Quốc dân,Quản trị kinh doanh,K33,USER,ACTIVE,PUBLIC
9c47a226-8d36-54ce-ad68-3c370f470f5d,fb_1516@facebook-combined.local,Đinh Anh Duy,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Kinh tế Quốc dân,Kinh tế,K30,USER,ACTIVE,PUBLIC
9c54bbff-0ab5-518b-9946-e5c4dfc1be62,fb_3118@facebook-combined.local,Phan Anh Huy,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Lao động - Xã hội,Quản trị nhân lực,K32,USER,ACTIVE,PUBLIC
9c6170f7-40db-530c-80c9-c57edb1ed99c,fb_3845@facebook-combined.local,Huỳnh Văn Linh,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Học viện Công nghệ Bưu chính Viễn thông,Hệ thống thông tin,K32,USER,ACTIVE,PUBLIC
9c63aa89-203f-5a83-82f1-257d02b9f3fb,fb_2020@facebook-combined.local,Nguyễn Quang Hà,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Hà Nội,Ngôn ngữ Anh,K44,USER,ACTIVE,PUBLIC
9c663561-95bc-576f-b966-ca4696fc19fe,fb_1714@facebook-combined.local,Lý Quang Giang,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Y Dược TP.HCM,Dược học,K41,USER,ACTIVE,PUBLIC
9c708ba8-b5ff-51f1-bf58-64e10e4e541a,fb_3185@facebook-combined.local,Huỳnh Phúc Huy,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Quy Nhơn,Giáo dục tiểu học,K43,USER,ACTIVE,PUBLIC
9c79f76a-2d1e-5ac7-9f48-bc42308b1938,fb_422@facebook-combined.local,Lê Quang Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Sư phạm Kỹ thuật Đà Nẵng,Kỹ thuật phần mềm,K39,USER,ACTIVE,PUBLIC
9c8d4100-85f1-5090-9365-01c8b28b7bf0,fb_2089@facebook-combined.local,Bùi Tuấn Hà,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Mở TP.HCM,Biên phiên dịch,K38,USER,ACTIVE,PUBLIC
9c98dea0-14b0-5198-981c-3761886bce32,fb_228@facebook-combined.local,Đặng Anh An,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Học viện Nông nghiệp Việt Nam,Nông học,K33,USER,ACTIVE,PUBLIC
9cc3b3f2-b2fd-5fbe-a38c-279f430f31b1,fb_37@facebook-combined.local,Trương Thị An,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Y Hà Nội,Y khoa,K31,USER,ACTIVE,PUBLIC
9cdb9002-cf3d-58f5-8297-d458544845dd,fb_2481@facebook-combined.local,Trần Bảo Hải,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Học viện Nông nghiệp Việt Nam,Nông học,K33,USER,ACTIVE,PUBLIC
9ceeb925-cfbd-5418-9123-92ea32b839eb,fb_2642@facebook-combined.local,Lê Gia Hiếu,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Điều dưỡng Nam Định,Điều dưỡng,K32,USER,ACTIVE,PUBLIC
9cf895b2-b46e-566a-89e9-c734264dc5d4,fb_2452@facebook-combined.local,Ngô Khánh Hải,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K32,USER,ACTIVE,PUBLIC
9d095422-7862-5a87-b8cb-8f7d618de67c,fb_1044@facebook-combined.local,Hoàng Gia Dũng,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K44,USER,ACTIVE,PUBLIC
9d0fd32e-a8dc-5dfa-be23-e20cc486bdc2,fb_2862@facebook-combined.local,Lê Phúc Hiếu,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kinh tế Quốc dân,Quản trị kinh doanh,K34,USER,ACTIVE,PUBLIC
9d1e810c-7776-5893-bf14-7c13c509d84b,fb_3589@facebook-combined.local,Bùi Hoài Khang,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Văn Lang,Digital Marketing,K36,USER,ACTIVE,PUBLIC
9d4017ae-c4a7-5954-a3b0-da16fcc6ab0f,fb_3358@facebook-combined.local,Phan Ngọc Hương,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Ngoại ngữ - Đại học Đà Nẵng,Ngôn ngữ Hàn,K41,USER,ACTIVE,PUBLIC
9d4e7bf1-4a8c-5d09-8fc1-5357961c876c,fb_1801@facebook-combined.local,Trần Khánh Giang,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Cần Thơ,Công nghệ thực phẩm,K30,USER,ACTIVE,PUBLIC
9d509052-acd4-5a3a-a08d-ad58dc2f1a14,fb_815@facebook-combined.local,Mai Tuấn Châu,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Kinh tế - Luật,Luật thương mại,K36,USER,ACTIVE,PUBLIC
9d637c65-d412-52fa-8872-6b49ceedb0d1,fb_3357@facebook-combined.local,Trương Ngọc Hương,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Nông Lâm Huế,Bảo vệ thực vật,K39,USER,ACTIVE,PUBLIC
9d72c33c-64bb-58ed-9b92-01d169e753f5,fb_3402@facebook-combined.local,Lê Khánh Hương,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Kiến trúc TP.HCM,Quản lý xây dựng,K35,USER,ACTIVE,PUBLIC
9d73fb67-cb84-5bcd-8949-2e07df9d4c7a,fb_545@facebook-combined.local,Huỳnh Anh Bình,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Văn hóa Hà Nội,Quản trị du lịch,K40,USER,ACTIVE,PUBLIC
9d7fc96a-2c5d-5a24-beb0-b2067f715647,fb_120@facebook-combined.local,Nguyễn Thanh An,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học FPT,An toàn thông tin,K42,USER,ACTIVE,PUBLIC
9d96f30d-fc3a-5eb8-9c31-dcec12f7cee6,fb_1197@facebook-combined.local,Trương Anh Dũng,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Sư phạm TP.HCM,Quản lý giáo dục,K33,USER,ACTIVE,PUBLIC
9dd7b058-4d56-5e21-95c8-711457290038,fb_2243@facebook-combined.local,Phạm Văn Hải,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Sư phạm Hà Nội,Sư phạm,K38,USER,ACTIVE,PUBLIC
9ddd5e10-c239-54b3-bf9a-f3d5393069b1,fb_1098@facebook-combined.local,Phan Thanh Dũng,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Hà Nội,Ngôn ngữ Anh,K39,USER,ACTIVE,PUBLIC
9e06bcce-40cc-529f-baee-14b94988c504,fb_856@facebook-combined.local,Đinh Khánh Châu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Lao động - Xã hội,Quản trị nhân lực,K38,USER,ACTIVE,PUBLIC
9e322108-6a77-5bea-9728-6104fd10095a,fb_1182@facebook-combined.local,Lê Anh Dũng,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Bách khoa Hà Nội,Công nghệ thông tin,K34,USER,ACTIVE,PUBLIC
9e34d5e9-f001-5888-9f8a-84b127a960e3,fb_2968@facebook-combined.local,Đặng Gia Huy,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Thương mại,Kinh doanh quốc tế,K39,USER,ACTIVE,PUBLIC
9e359d7a-f385-5847-817f-3612262e5aae,fb_1858@facebook-combined.local,Phan Bảo Giang,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Kinh tế Quốc dân,Quản trị kinh doanh,K33,USER,ACTIVE,PUBLIC
9e376569-1892-5153-8f12-569558df0faa,fb_600@facebook-combined.local,Nguyễn Nhật Bình,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Học viện Nông nghiệp Việt Nam,Nông học,K42,USER,ACTIVE,PUBLIC
9e37c8e0-747c-5095-8726-19f3193b439d,fb_497@facebook-combined.local,Trương Tuấn Bình,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học FPT,An toàn thông tin,K30,USER,ACTIVE,PUBLIC
9e3e29a1-95bf-59d0-a4de-7be6b40429c1,fb_1490@facebook-combined.local,Đỗ Khánh Duy,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Văn hóa Hà Nội,Quản trị du lịch,K35,USER,ACTIVE,PUBLIC
9e502e59-7f25-53b7-a66b-7d0cb3265a0a,fb_406@facebook-combined.local,Vũ Gia Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Quy Nhơn,Giáo dục tiểu học,K43,USER,ACTIVE,PUBLIC
9e7167eb-2f2a-5935-819e-30092ae7a867,fb_3904@facebook-combined.local,Hoàng Hoài Linh,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Quy Nhơn,Giáo dục tiểu học,K30,USER,ACTIVE,PUBLIC
9e753547-e6ec-5b76-b87e-4f65cd27576e,fb_3957@facebook-combined.local,Trương Quang Linh,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Y Dược TP.HCM,Dược học,K43,USER,ACTIVE,PUBLIC
9e8b466f-2066-5056-b637-5e7a2e67f665,fb_146@facebook-combined.local,Vũ Ngọc An,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Tài chính - Marketing,Marketing,K42,USER,ACTIVE,PUBLIC
9ead6ba3-2a77-5c87-869c-036bbf581a66,fb_2672@facebook-combined.local,Ngô Quang Hiếu,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Kinh tế TP.HCM,Kế toán,K32,USER,ACTIVE,PUBLIC
9ee75bf4-e470-5738-9470-ed6f0fa08698,fb_900@facebook-combined.local,Nguyễn Đức Châu,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Luật Hà Nội,Luật kinh tế,K44,USER,ACTIVE,PUBLIC
9f016be9-df02-56c6-b906-591b4ac33a82,fb_2077@facebook-combined.local,Trương Ngọc Hà,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Sư phạm Kỹ thuật Đà Nẵng,Kỹ thuật phần mềm,K44,USER,ACTIVE,PUBLIC
9f1d91b7-989c-55bd-9e19-ee101bc41c78,fb_86@facebook-combined.local,Vũ Gia An,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Công nghệ - ĐHQGHN,Khoa học dữ liệu,K41,USER,ACTIVE,PUBLIC
9f2f23d3-78f7-5eae-ba96-3184cf0bd468,fb_582@facebook-combined.local,Lê Đức Bình,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Tài chính - Marketing,Marketing,K35,USER,ACTIVE,PUBLIC
9f3d80d7-9bd6-5186-99f7-bc49518e20be,fb_1507@facebook-combined.local,Võ Anh Duy,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Học viện Báo chí và Tuyên truyền,Truyền thông đa phương tiện,K38,USER,ACTIVE,PUBLIC
9f43594d-13e1-5f11-8e2c-e1978b9f4fae,fb_3668@facebook-combined.local,Đặng Ngọc Khang,"Thường xuyên tìm kiếm ý tưởng mới, kết nối mới và cơ hội hợp tác phù hợp.",Đại học Mở TP.HCM,Biên phiên dịch,K39,USER,ACTIVE,PUBLIC
9f48f697-19e0-554d-8e1f-ea64a9acfaee,fb_3784@facebook-combined.local,Hoàng Đức Khang,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Luật Hà Nội,Luật kinh tế,K38,USER,ACTIVE,PUBLIC
9f723687-40ea-5602-8f7b-895e7e1c8822,fb_909@facebook-combined.local,Bùi Đức Châu,"Quan tâm đến bạn bè, cộng đồng và những hoạt động mang lại giá trị thực tế.",Đại học Luật TP.HCM,Luật dân sự,K36,USER,ACTIVE,PUBLIC
9f8bd0bd-e609-5c48-9716-3d129d7dc96d,fb_1050@facebook-combined.local,Đỗ Gia Dũng,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Thương mại,Kinh doanh quốc tế,K35,USER,ACTIVE,PUBLIC
9fa0bc9b-d59a-5079-a08b-1b2fba070d8f,fb_3610@facebook-combined.local,Đỗ Gia Khang,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Thương mại,Kinh doanh quốc tế,K33,USER,ACTIVE,PUBLIC
9fac0086-84e3-5512-b543-1bdaea443e1f,fb_3097@facebook-combined.local,Trương Khánh Huy,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Sư phạm Kỹ thuật Đà Nẵng,Kỹ thuật phần mềm,K34,USER,ACTIVE,PUBLIC
9fbad551-b12b-59ed-ac58-9bc6b99c8189,fb_4001@facebook-combined.local,Trần Tuấn Linh,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Kinh tế Quốc dân,Kinh tế,K40,USER,ACTIVE,PUBLIC
9fbcd05f-f8c1-52f9-9772-bb826f82cae0,fb_3923@facebook-combined.local,Phạm Gia Linh,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Nông Lâm Huế,Bảo vệ thực vật,K30,USER,ACTIVE,PUBLIC
9fd22bd5-23ac-5b77-ba92-dc8abd20d9a2,fb_2259@facebook-combined.local,Tạ Văn Hải,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Kinh tế Quốc dân,Quản trị kinh doanh,K31,USER,ACTIVE,PUBLIC
a01b9348-d33d-54f6-8c20-decb3e3abdad,fb_23@facebook-combined.local,Phạm Thị An,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Nông Lâm Huế,Bảo vệ thực vật,K32,USER,ACTIVE,PUBLIC
a03e4678-f09d-53c6-95e5-434daf8d4689,fb_264@facebook-combined.local,Hoàng Đức An,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Tài nguyên và Môi trường Hà Nội,Khoa học môi trường,K38,USER,ACTIVE,PUBLIC
a04c0535-5e8a-5d1e-959f-b729ce9b26c5,fb_1934@facebook-combined.local,Lý Văn Hà,"Yêu thích môi trường cởi mở, nơi mọi người có thể chia sẻ và phát triển cùng nhau.",Đại học Kinh tế Quốc dân,Kinh tế,K36,USER,ACTIVE,PUBLIC
a04e0910-61b2-5ed0-b90a-c3c044182006,fb_1571@facebook-combined.local,Hồ Nhật Duy,"Ưu tiên các mối quan hệ chân thành, giao tiếp rõ ràng và hỗ trợ lẫn nhau.",Đại học Bách khoa Hà Nội,Công nghệ thông tin,K32,USER,ACTIVE,PUBLIC
a056fa65-04e4-5650-bdce-80a91bb84b3a,fb_1834@facebook-combined.local,Lý Anh Giang,"Thích trò chuyện, làm việc nhóm và lan tỏa những điều hữu ích đến mọi người.",Đại học Tài nguyên và Môi trường Hà Nội,Khoa học môi trường,K33,USER,ACTIVE,PUBLIC
a068eae7-7e1f-59d5-8eb2-51c7cce7db60,fb_655@facebook-combined.local,Mai Văn Châu,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Khoa học Xã hội và Nhân văn - ĐHQGHN,Quan hệ công chúng,K37,USER,ACTIVE,PUBLIC
a07e8e80-f1b2-4c35-a617-380d13269dfe,user39@example.com,Vu Gia Hoang,"Yeu thich doc sach, nghe nhac va hoc ngoai ngu",Đại học Bách khoa Hà Nội,Công nghệ thông tin,K41,USER,ACTIVE,PUBLIC
a086695e-ca87-5057-b2e9-7dcabfdfbb5f,fb_2879@facebook-combined.local,Tạ Phúc Hiếu,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Luật TP.HCM,Luật dân sự,K37,USER,ACTIVE,PUBLIC
a08dd0d6-1f7e-5db6-aec9-3a53947bf07c,fb_376@facebook-combined.local,Đinh Minh Bình,"Yêu thích kết nối, chia sẻ trải nghiệm và khám phá những mối quan hệ mới.",Đại học Xây dựng Hà Nội,Kỹ thuật xây dựng,K38,USER,ACTIVE,PUBLIC
a0d51a4f-2e30-5752-9a25-49b53ca63cf3,fb_2751@facebook-combined.local,Hồ Hữu Hiếu,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Kiến trúc TP.HCM,Quản lý xây dựng,K43,USER,ACTIVE,PUBLIC
a0d883cd-2946-54ae-be01-3d85402934fb,fb_3135@facebook-combined.local,Mai Bảo Huy,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Học viện Công nghệ Bưu chính Viễn thông,Hệ thống thông tin,K34,USER,ACTIVE,PUBLIC
a0dbed78-186e-593d-814a-fcc2bba7a1fe,fb_2945@facebook-combined.local,Huỳnh Hoài Huy,"Quan tâm đến công nghệ, học hỏi mỗi ngày và xây dựng cộng đồng tích cực.",Đại học Nông Lâm TP.HCM,Chăn nuôi,K32,USER,ACTIVE,PUBLIC
a0e4bd7d-e8a8-5059-bfa7-6138df19d550,fb_1959@facebook-combined.local,Tạ Thị Hà,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học FPT,An toàn thông tin,K33,USER,ACTIVE,PUBLIC
a0f3d49b-e73b-5d7a-9b29-fb82b2390314,fb_823@facebook-combined.local,Phạm Hữu Châu,"Thích kết bạn, mở rộng mạng lưới quan hệ và học thêm từ những góc nhìn khác nhau.",Đại học Tài nguyên và Môi trường Hà Nội,Khoa học môi trường,K30,USER,ACTIVE,PUBLIC
